candidate_id,simulation_id,orientation_deg,glazing_area_m2,wall_insulation_m,roof_insulation_m,night_shutter,roof_emissivity,wall_material,capital_cost_inr,minimum_indoor_temperature_C,average_indoor_temperature_C,comfort_hours,total_heat_loss_kWh,discomfort_hours,safety_status,is_pareto_optimal
CAND_00170,SIM_OPT_00170,195.0,12.0,0.15,0.15,1,0.73,stone_masonry,409580.0,1.51,9.19,0.0,37.33,24.0,SAFE,False
CAND_00171,SIM_OPT_00171,24.3,4.5,0.075,0.075,1,0.84,dense_concrete,204515.0,-16.08,-11.52,0.0,65.02,24.0,SAFE,False
CAND_00172,SIM_OPT_00172,150.0,6.0,0.025,0.075,0,0.89,dense_concrete,224915.0,-17.92,-9.79,0.0,92.68,24.0,SAFE,False
CAND_00173,SIM_OPT_00173,50.4,3.0,0.025,0.0,0,0.58,rammed_earth,126356.0,-20.88,-14.54,0.0,164.8,24.0,SAFE,False
CAND_00174,SIM_OPT_00174,180.0,6.0,0.15,0.15,1,0.53,pu_sandwich_panel,338653.0,-6.49,-2.42,0.0,38.04,24.0,SAFE,False
CAND_00175,SIM_OPT_00175,210.0,4.5,0.05,0.05,0,0.62,dense_concrete,197226.0,-18.03,-11.26,0.0,88.33,24.0,SAFE,False
CAND_00176,SIM_OPT_00176,165.0,2.0,0.0,0.0,1,0.65,rammed_earth,104485.0,-18.0,-13.55,0.0,267.57,24.0,SAFE,False
CAND_00177,SIM_OPT_00177,165.0,3.0,0.05,0.075,1,0.44,dense_concrete,246394.0,-15.34,-11.21,0.0,79.38,24.0,SAFE,False
CAND_00178,SIM_OPT_00178,180.0,4.5,0.075,0.05,0,0.45,pu_sandwich_panel,230421.0,-16.04,-9.72,0.0,67.8,24.0,SAFE,False
CAND_00179,SIM_OPT_00179,150.0,4.5,0.05,0.05,0,0.49,dense_concrete,187691.0,-17.51,-10.74,0.0,74.19,24.0,SAFE,False
CAND_00180,SIM_OPT_00180,196.4,2.0,0.025,0.0,1,0.75,mud_brick,125696.0,-17.25,-13.26,0.0,160.55,24.0,SAFE,False
CAND_00181,SIM_OPT_00181,180.0,2.0,0.0,0.025,1,0.48,stone_masonry,135514.0,-17.96,-13.51,0.0,195.22,24.0,SAFE,False
CAND_00182,SIM_OPT_00182,210.0,12.0,0.15,0.1,1,0.38,stone_masonry,383225.0,-6.37,1.31,0.0,64.92,24.0,SAFE,False
CAND_00183,SIM_OPT_00183,250.6,3.0,0.075,0.075,0,0.84,dense_concrete,226896.0,-19.36,-13.95,0.0,80.04,24.0,SAFE,False
CAND_00184,SIM_OPT_00184,150.0,10.0,0.1,0.1,1,0.76,stone_masonry,306140.0,-10.18,-2.78,0.0,77.93,24.0,SAFE,False
CAND_00185,SIM_OPT_00185,195.0,3.0,0.075,0.1,1,0.4,pu_sandwich_panel,249538.0,-12.95,-9.29,0.0,41.32,24.0,SAFE,False
CAND_00186,SIM_OPT_00186,150.0,6.0,0.025,0.075,1,0.68,dense_concrete,251294.0,-14.89,-8.5,0.0,91.12,24.0,SAFE,False
CAND_00187,SIM_OPT_00187,180.0,6.0,0.05,0.05,0,0.71,pu_sandwich_panel,200386.0,-15.93,-8.25,0.0,76.63,24.0,SAFE,False
CAND_00188,SIM_OPT_00188,195.0,3.0,0.025,0.025,0,0.23,mud_brick,138669.0,-18.97,-12.63,0.0,74.19,24.0,SAFE,False
CAND_00189,SIM_OPT_00189,183.3,3.0,0.025,0.1,0,0.77,dense_concrete,215335.0,-19.22,-12.88,0.0,85.59,24.0,SAFE,False
CAND_00190,SIM_OPT_00190,180.0,3.0,0.0,0.025,1,0.54,rammed_earth,117025.0,-17.73,-12.68,0.0,203.67,24.0,SAFE,False
CAND_00191,SIM_OPT_00191,195.0,6.0,0.075,0.075,1,0.47,pu_sandwich_panel,230182.0,-12.52,-7.05,0.0,73.92,24.0,SAFE,False
CAND_00192,SIM_OPT_00192,88.1,6.0,0.075,0.2,1,0.58,pu_sandwich_panel,355884.0,-15.68,-10.21,0.0,49.74,24.0,SAFE,False
CAND_00193,SIM_OPT_00193,195.0,6.0,0.025,0.075,0,0.56,pu_sandwich_panel,237744.0,-16.57,-8.43,0.0,74.27,24.0,SAFE,False
CAND_00194,SIM_OPT_00194,180.0,3.0,0.025,0.075,0,0.9,stone_masonry,187868.0,-19.59,-13.25,0.0,103.27,24.0,SAFE,False
CAND_00195,SIM_OPT_00195,210.0,10.0,0.075,0.1,1,0.48,pu_sandwich_panel,345639.0,-7.92,-0.06,0.0,52.12,24.0,SAFE,False
CAND_00196,SIM_OPT_00196,180.0,3.0,0.025,0.05,1,0.3,stone_masonry,232326.0,-16.2,-11.61,0.0,93.54,24.0,SAFE,False
CAND_00197,SIM_OPT_00197,150.0,0.0,0.025,0.0,0,0.69,mud_brick,123326.0,-20.88,-15.19,0.0,165.5,24.0,SAFE,False
CAND_00198,SIM_OPT_00198,210.0,3.0,0.05,0.05,0,0.52,pu_sandwich_panel,233686.0,-17.82,-11.95,0.0,54.55,24.0,SAFE,False
CAND_00199,SIM_OPT_00199,101.4,4.5,0.025,0.05,1,0.76,dense_concrete,214242.0,-17.36,-11.88,0.0,90.58,24.0,SAFE,False
CAND_00200,SIM_OPT_00200,221.3,6.0,0.05,0.1,0,0.26,pu_sandwich_panel,236365.0,-17.45,-9.78,0.0,84.19,24.0,SAFE,False
CAND_00201,SIM_OPT_00201,150.0,6.0,0.075,0.075,1,0.56,pu_sandwich_panel,226851.0,-11.23,-5.77,0.0,50.41,24.0,SAFE,False
CAND_00202,SIM_OPT_00202,195.0,6.0,0.025,0.075,0,0.28,dense_concrete,183092.0,-17.51,-9.37,0.0,92.36,24.0,SAFE,False
CAND_00203,SIM_OPT_00203,165.0,3.0,0.0,0.0,1,0.83,rammed_earth,131044.0,-17.96,-12.91,0.0,278.86,24.0,SAFE,False
CAND_00204,SIM_OPT_00204,150.0,3.0,0.05,0.1,0,0.82,pu_sandwich_panel,217528.0,-17.93,-12.05,0.0,56.81,24.0,SAFE,False
CAND_00205,SIM_OPT_00205,165.0,3.0,0.0,0.025,0,0.79,stone_masonry,137065.0,-21.15,-14.35,0.0,210.32,24.0,SAFE,False
CAND_00206,SIM_OPT_00206,180.0,3.0,0.025,0.0,0,0.51,stone_masonry,134547.0,-20.3,-13.96,0.0,172.37,24.0,SAFE,False
CAND_00207,SIM_OPT_00207,195.0,3.0,0.025,0.0,1,0.8,mud_brick,119287.0,-16.92,-12.34,0.0,159.24,24.0,SAFE,False
CAND_00208,SIM_OPT_00208,165.0,6.0,0.075,0.05,1,0.2,stone_masonry,226708.0,-9.67,-4.21,0.0,43.6,24.0,SAFE,False
CAND_00209,SIM_OPT_00209,150.0,4.5,0.05,0.1,0,0.63,pu_sandwich_panel,199443.0,-17.03,-10.26,0.0,64.6,24.0,SAFE,False
CAND_00210,SIM_OPT_00210,195.0,0.0,0.0,0.0,0,0.31,stone_masonry,118633.0,-21.5,-15.5,0.0,246.28,24.0,SAFE,False
CAND_00211,SIM_OPT_00211,195.0,6.0,0.025,0.05,1,0.79,stone_masonry,185803.0,-15.0,-8.61,0.0,105.43,24.0,SAFE,False
CAND_00212,SIM_OPT_00212,195.0,3.0,0.025,0.0,1,0.38,mud_brick,132982.0,-16.71,-12.12,0.0,130.79,24.0,SAFE,False
CAND_00213,SIM_OPT_00213,212.5,6.0,0.05,0.05,1,0.33,dense_concrete,252741.0,-12.03,-6.1,0.0,50.76,24.0,SAFE,False
CAND_00214,SIM_OPT_00214,180.0,3.0,0.075,0.075,1,0.38,pu_sandwich_panel,223727.0,-14.04,-10.38,0.0,60.65,24.0,SAFE,False
CAND_00215,SIM_OPT_00215,180.0,3.0,0.05,0.05,1,0.82,pu_sandwich_panel,239329.0,-14.49,-10.37,0.0,56.97,24.0,SAFE,False
CAND_00216,SIM_OPT_00216,210.0,6.0,0.025,0.1,1,0.57,stone_masonry,186249.0,-14.43,-8.04,0.0,78.97,24.0,SAFE,False
CAND_00217,SIM_OPT_00217,195.0,6.0,0.05,0.05,0,0.82,dense_concrete,186106.0,-15.91,-8.23,0.0,73.81,24.0,SAFE,False
CAND_00218,SIM_OPT_00218,180.0,6.0,0.025,0.05,0,0.3,stone_masonry,188440.0,-17.52,-9.38,0.0,95.87,24.0,SAFE,False
CAND_00219,SIM_OPT_00219,195.0,3.0,0.0,0.025,0,0.5,stone_masonry,138522.0,-21.14,-14.34,0.0,206.43,24.0,SAFE,False
CAND_00220,SIM_OPT_00220,34.1,3.0,0.025,0.025,0,0.35,mud_brick,127126.0,-20.88,-14.54,0.0,113.01,24.0,SAFE,False
CAND_00221,SIM_OPT_00221,195.0,0.0,0.025,0.025,0,0.89,rammed_earth,108408.0,-20.88,-15.19,0.0,88.96,24.0,SAFE,False
CAND_00222,SIM_OPT_00222,150.0,3.0,0.0,0.025,0,0.85,rammed_earth,135835.0,-21.29,-14.49,0.0,226.77,24.0,SAFE,False
CAND_00223,SIM_OPT_00223,195.0,3.0,0.0,0.025,0,0.65,stone_masonry,108022.0,-21.16,-14.36,0.0,212.87,24.0,SAFE,False
CAND_00224,SIM_OPT_00224,165.0,4.5,0.025,0.1,0,0.24,pu_sandwich_panel,221353.0,-18.82,-11.58,0.0,104.66,24.0,SAFE,False
CAND_00225,SIM_OPT_00225,68.6,3.0,0.075,0.05,0,0.32,stone_masonry,209074.0,-19.59,-14.18,0.0,51.49,24.0,SAFE,False
CAND_00226,SIM_OPT_00226,210.0,3.0,0.025,0.075,0,0.66,dense_concrete,219067.0,-19.19,-12.86,0.0,73.3,24.0,SAFE,False
CAND_00227,SIM_OPT_00227,195.0,3.0,0.025,0.075,0,0.49,dense_concrete,226509.0,-19.71,-13.38,0.0,107.47,24.0,SAFE,False
CAND_00228,SIM_OPT_00228,195.0,4.5,0.05,0.1,1,0.28,dense_concrete,255780.0,-13.35,-8.32,0.0,58.3,24.0,SAFE,False
CAND_00229,SIM_OPT_00229,195.0,3.0,0.05,0.05,0,0.6,stone_masonry,217421.0,-17.76,-11.89,0.0,59.7,24.0,SAFE,False
CAND_00230,SIM_OPT_00230,150.0,4.5,0.075,0.1,1,0.46,stone_masonry,211250.0,-12.73,-8.17,0.0,52.45,24.0,SAFE,False
CAND_00231,SIM_OPT_00231,180.0,6.0,0.025,0.075,1,0.61,pu_sandwich_panel,217896.0,-14.76,-8.38,0.0,101.01,24.0,SAFE,False
CAND_00232,SIM_OPT_00232,180.0,2.0,0.0,0.0,0,0.68,mud_brick,109923.0,-21.5,-15.3,0.0,277.9,24.0,SAFE,False
CAND_00233,SIM_OPT_00233,165.0,8.0,0.075,0.2,1,0.58,pu_sandwich_panel,331163.0,-9.46,-2.8,0.0,56.47,24.0,SAFE,False
CAND_00234,SIM_OPT_00234,35.9,6.0,0.025,0.1,1,0.33,dense_concrete,248507.0,-17.23,-10.84,0.0,72.78,24.0,SAFE,False
CAND_00235,SIM_OPT_00235,195.0,0.0,0.025,0.025,0,0.69,stone_masonry,114204.0,-20.88,-15.19,0.0,83.02,24.0,SAFE,False
CAND_00236,SIM_OPT_00236,195.0,12.0,0.075,0.15,1,0.52,pu_sandwich_panel,339356.0,-9.18,-0.12,0.0,81.47,24.0,SAFE,False
CAND_00237,SIM_OPT_00237,180.0,4.5,0.025,0.075,1,0.66,stone_masonry,222311.0,-15.25,-9.76,0.0,89.63,24.0,SAFE,False
CAND_00238,SIM_OPT_00238,302.7,2.0,0.025,0.025,0,0.75,stone_masonry,145087.0,-20.88,-15.14,0.0,104.84,24.0,SAFE,False
CAND_00239,SIM_OPT_00239,40.8,3.0,0.05,0.1,0,0.4,pu_sandwich_panel,241964.0,-20.25,-14.38,0.0,79.63,24.0,SAFE,False
CAND_00240,SIM_OPT_00240,150.0,0.0,0.0,0.0,0,0.45,rammed_earth,128200.0,-21.5,-15.5,0.0,274.95,24.0,SAFE,False
CAND_00241,SIM_OPT_00241,346.9,2.0,0.025,0.025,1,0.7,stone_masonry,145391.0,-17.38,-13.39,0.0,108.91,24.0,SAFE,False
CAND_00242,SIM_OPT_00242,40.7,6.0,0.025,0.05,0,0.79,dense_concrete,237215.0,-20.78,-12.64,0.0,93.86,24.0,SAFE,False
CAND_00243,SIM_OPT_00243,195.0,4.5,0.025,0.075,0,0.82,pu_sandwich_panel,226208.0,-18.94,-11.7,0.0,109.79,24.0,SAFE,False
CAND_00244,SIM_OPT_00244,180.0,6.0,0.15,0.1,1,0.42,stone_masonry,353581.0,-9.6,-5.52,0.0,61.04,24.0,SAFE,False
CAND_00245,SIM_OPT_00245,210.0,10.0,0.075,0.2,1,0.3,stone_masonry,333934.0,-7.4,0.46,0.0,49.17,24.0,SAFE,False
CAND_00246,SIM_OPT_00246,233.6,4.5,0.025,0.1,1,0.85,pu_sandwich_panel,201229.0,-16.59,-11.1,0.0,108.74,24.0,SAFE,False
CAND_00247,SIM_OPT_00247,212.8,10.0,0.075,0.2,1,0.87,pu_sandwich_panel,313308.0,-10.42,-2.56,0.0,70.95,24.0,SAFE,False
CAND_00248,SIM_OPT_00248,195.0,10.0,0.15,0.2,1,0.24,stone_masonry,390925.0,-5.35,1.12,0.0,53.82,24.0,SAFE,False
CAND_00249,SIM_OPT_00249,195.0,6.0,0.075,0.1,0,0.8,stone_masonry,221889.0,-13.46,-6.25,0.0,53.59,24.0,SAFE,False
CAND_00250,SIM_OPT_00250,210.0,2.0,0.025,0.0,0,0.3,mud_brick,128110.0,-20.75,-15.01,0.0,169.67,24.0,SAFE,False
CAND_00251,SIM_OPT_00251,165.0,10.0,0.15,0.2,1,0.23,stone_masonry,375475.0,-3.84,2.63,0.0,46.37,24.0,SAFE,False
CAND_00252,SIM_OPT_00252,150.0,2.0,0.0,0.0,1,0.39,mud_brick,128351.0,-18.0,-13.55,0.0,249.81,24.0,SAFE,False
CAND_00253,SIM_OPT_00253,165.0,4.5,0.025,0.05,0,0.64,stone_masonry,227793.0,-19.02,-11.79,0.0,113.92,24.0,SAFE,False
CAND_00254,SIM_OPT_00254,300.0,3.0,0.075,0.075,0,0.81,pu_sandwich_panel,196779.0,-19.62,-14.21,0.0,61.79,24.0,SAFE,False
CAND_00255,SIM_OPT_00255,180.0,6.0,0.075,0.075,1,0.85,pu_sandwich_panel,197836.0,-11.93,-6.46,0.0,66.89,24.0,SAFE,False
CAND_00256,SIM_OPT_00256,359.3,2.0,0.0,0.025,1,0.79,stone_masonry,137487.0,-18.0,-13.55,0.0,218.77,24.0,SAFE,False
CAND_00257,SIM_OPT_00257,180.0,4.5,0.025,0.05,0,0.81,stone_masonry,196984.0,-18.85,-11.62,0.0,109.82,24.0,SAFE,False
CAND_00258,SIM_OPT_00258,210.0,0.0,0.0,0.025,0,0.48,stone_masonry,113409.0,-21.5,-15.5,0.0,223.57,24.0,SAFE,False
CAND_00259,SIM_OPT_00259,150.0,12.0,0.1,0.15,1,0.49,stone_masonry,403370.0,-7.32,1.28,0.0,62.66,24.0,SAFE,False
CAND_00260,SIM_OPT_00260,150.0,3.0,0.025,0.05,0,0.42,stone_masonry,187617.0,-19.25,-12.91,0.0,75.37,24.0,SAFE,False
CAND_00261,SIM_OPT_00261,210.0,6.0,0.05,0.05,0,0.3,pu_sandwich_panel,206472.0,-15.27,-7.59,0.0,58.46,24.0,SAFE,False
CAND_00262,SIM_OPT_00262,165.0,3.0,0.025,0.025,1,0.72,mud_brick,133024.0,-16.11,-11.52,0.0,85.87,24.0,SAFE,False
CAND_00263,SIM_OPT_00263,180.0,6.0,0.075,0.05,0,0.31,stone_masonry,225194.0,-15.12,-7.9,0.0,73.8,24.0,SAFE,False
CAND_00264,SIM_OPT_00264,63.7,0.0,0.0,0.0,0,0.67,rammed_earth,103670.0,-21.5,-15.5,0.0,277.28,24.0,SAFE,False
CAND_00265,SIM_OPT_00265,150.0,0.0,0.0,0.025,0,0.71,stone_masonry,128249.0,-21.5,-15.5,0.0,193.27,24.0,SAFE,False
CAND_00266,SIM_OPT_00266,180.0,3.0,0.0,0.025,1,0.49,stone_masonry,118152.0,-17.76,-12.71,0.0,210.99,24.0,SAFE,False
CAND_00267,SIM_OPT_00267,150.0,3.0,0.0,0.0,0,0.73,mud_brick,118314.0,-21.46,-14.66,0.0,294.08,24.0,SAFE,False
CAND_00268,SIM_OPT_00268,210.0,3.0,0.025,0.0,1,0.35,stone_masonry,134711.0,-17.02,-12.43,0.0,159.19,24.0,SAFE,False
CAND_00269,SIM_OPT_00269,210.0,6.0,0.05,0.075,0,0.31,pu_sandwich_panel,189099.0,-14.9,-7.23,0.0,54.7,24.0,SAFE,False
CAND_00270,SIM_OPT_00270,165.0,3.0,0.075,0.1,0,0.26,dense_concrete,192711.0,-16.52,-11.11,0.0,49.47,24.0,SAFE,False
CAND_00271,SIM_OPT_00271,293.0,3.0,0.025,0.05,0,0.72,dense_concrete,185890.0,-20.88,-14.54,0.0,80.54,24.0,SAFE,False
CAND_00272,SIM_OPT_00272,165.0,2.0,0.0,0.025,0,0.62,mud_brick,132461.0,-21.49,-15.29,0.0,232.03,24.0,SAFE,False
CAND_00273,SIM_OPT_00273,59.0,4.5,0.025,0.1,0,0.47,dense_concrete,235130.0,-20.83,-13.59,0.0,76.8,24.0,SAFE,False
CAND_00274,SIM_OPT_00274,210.0,6.0,0.075,0.05,0,0.88,dense_concrete,223561.0,-15.3,-8.09,0.0,66.28,24.0,SAFE,False
CAND_00275,SIM_OPT_00275,165.0,4.5,0.05,0.05,1,0.2,pu_sandwich_panel,227819.0,-13.15,-8.12,0.0,55.56,24.0,SAFE,False
CAND_00276,SIM_OPT_00276,165.0,4.5,0.05,0.075,0,0.64,pu_sandwich_panel,189484.0,-16.11,-9.33,0.0,57.72,24.0,SAFE,False
CAND_00277,SIM_OPT_00277,195.0,3.0,0.025,0.1,1,0.22,pu_sandwich_panel,182396.0,-15.6,-11.02,0.0,66.71,24.0,SAFE,False
CAND_00278,SIM_OPT_00278,210.0,4.5,0.075,0.1,0,0.44,pu_sandwich_panel,255605.0,-17.03,-10.71,0.0,77.47,24.0,SAFE,False
CAND_00279,SIM_OPT_00279,18.3,6.0,0.05,0.075,0,0.33,pu_sandwich_panel,245122.0,-20.0,-12.32,0.0,73.98,24.0,SAFE,False
CAND_00280,SIM_OPT_00280,180.0,6.0,0.075,0.1,1,0.22,stone_masonry,257445.0,-10.23,-4.77,0.0,49.16,24.0,SAFE,False
CAND_00281,SIM_OPT_00281,165.0,3.0,0.0,0.025,0,0.89,rammed_earth,135980.0,-21.2,-14.4,0.0,222.92,24.0,SAFE,False
CAND_00282,SIM_OPT_00282,340.4,6.0,0.075,0.05,0,0.33,dense_concrete,234732.0,-19.39,-12.18,0.0,75.86,24.0,SAFE,False
CAND_00283,SIM_OPT_00283,130.5,8.0,0.15,0.2,1,0.41,pu_sandwich_panel,403947.0,-8.91,-3.64,0.0,46.59,24.0,SAFE,False
CAND_00284,SIM_OPT_00284,165.0,4.5,0.05,0.1,1,0.21,pu_sandwich_panel,201796.0,-12.02,-7.0,0.0,43.51,24.0,SAFE,False
CAND_00285,SIM_OPT_00285,165.0,8.0,0.075,0.2,1,0.61,stone_masonry,370957.0,-8.5,-1.83,0.0,49.79,24.0,SAFE,False
CAND_00286,SIM_OPT_00286,180.0,4.5,0.075,0.05,0,0.4,dense_concrete,247642.0,-16.29,-9.98,0.0,72.29,24.0,SAFE,False
CAND_00287,SIM_OPT_00287,150.0,2.0,0.025,0.025,1,0.2,mud_brick,123818.0,-17.04,-13.05,0.0,108.72,24.0,SAFE,False
CAND_00288,SIM_OPT_00288,180.0,3.0,0.025,0.0,0,0.21,stone_masonry,150485.0,-20.25,-13.91,0.0,164.63,24.0,SAFE,False
CAND_00289,SIM_OPT_00289,118.0,4.5,0.075,0.075,0,0.58,dense_concrete,251480.0,-18.33,-12.01,0.0,72.41,24.0,SAFE,False
CAND_00290,SIM_OPT_00290,180.0,6.0,0.05,0.1,0,0.35,stone_masonry,252290.0,-14.0,-6.33,0.0,54.78,24.0,SAFE,False
CAND_00291,SIM_OPT_00291,180.0,2.0,0.025,0.0,1,0.37,stone_masonry,111932.0,-17.18,-13.19,0.0,150.23,24.0,SAFE,False
CAND_00292,SIM_OPT_00292,210.0,6.0,0.075,0.05,1,0.66,stone_masonry,233319.0,-12.76,-7.29,0.0,70.37,24.0,SAFE,False
CAND_00293,SIM_OPT_00293,165.0,8.0,0.1,0.2,1,0.58,stone_masonry,324788.0,-4.91,1.29,0.0,36.5,24.0,SAFE,False
CAND_00294,SIM_OPT_00294,187.0,6.0,0.15,0.15,1,0.63,pu_sandwich_panel,373347.0,-4.52,-0.44,0.0,30.47,24.0,SAFE,False
CAND_00295,SIM_OPT_00295,92.5,4.5,0.075,0.075,0,0.63,dense_concrete,214706.0,-19.52,-13.21,0.0,69.2,24.0,SAFE,False
CAND_00296,SIM_OPT_00296,165.0,0.0,0.025,0.025,0,0.49,stone_masonry,109974.0,-20.88,-15.19,0.0,88.66,24.0,SAFE,False
CAND_00297,SIM_OPT_00297,180.0,3.0,0.025,0.025,0,0.61,stone_masonry,140358.0,-19.57,-13.23,0.0,102.63,24.0,SAFE,False
CAND_00298,SIM_OPT_00298,195.0,0.0,0.025,0.0,0,0.65,stone_masonry,114416.0,-20.88,-15.19,0.0,150.21,24.0,SAFE,False
CAND_00299,SIM_OPT_00299,210.0,10.0,0.1,0.1,1,0.75,stone_masonry,357027.0,-5.84,1.56,0.0,44.65,24.0,SAFE,False
CAND_00300,SIM_OPT_00300,165.0,2.0,0.025,0.025,0,0.6,mud_brick,140264.0,-20.25,-14.52,0.0,106.11,24.0,SAFE,False
CAND_00301,SIM_OPT_00301,195.0,8.0,0.1,0.15,1,0.3,pu_sandwich_panel,393814.0,-3.97,2.23,0.0,33.62,24.0,SAFE,False
CAND_00302,SIM_OPT_00302,195.0,10.0,0.15,0.1,1,0.69,stone_masonry,363210.0,-7.8,-1.32,0.0,72.74,24.0,SAFE,False
CAND_00303,SIM_OPT_00303,293.3,6.0,0.025,0.1,1,0.85,stone_masonry,210722.0,-17.31,-10.92,0.0,83.76,24.0,SAFE,False
CAND_00304,SIM_OPT_00304,195.0,0.0,0.025,0.0,0,0.71,mud_brick,113078.0,-20.88,-15.19,0.0,144.82,24.0,SAFE,False
CAND_00305,SIM_OPT_00305,165.0,3.0,0.075,0.05,1,0.28,dense_concrete,230438.0,-14.59,-10.93,0.0,74.68,24.0,SAFE,False
CAND_00306,SIM_OPT_00306,195.0,3.0,0.025,0.0,1,0.77,rammed_earth,143980.0,-17.0,-12.41,0.0,172.47,24.0,SAFE,False
CAND_00307,SIM_OPT_00307,150.0,0.0,0.025,0.0,0,0.66,stone_masonry,109079.0,-20.88,-15.19,0.0,142.63,24.0,SAFE,False
CAND_00308,SIM_OPT_00308,165.0,12.0,0.15,0.15,1,0.24,pu_sandwich_panel,371990.0,-4.59,3.08,0.0,59.76,24.0,SAFE,False
CAND_00309,SIM_OPT_00309,165.0,4.5,0.075,0.05,0,0.28,dense_concrete,250064.0,-16.3,-9.98,0.0,69.97,24.0,SAFE,False
CAND_00310,SIM_OPT_00310,150.0,4.5,0.05,0.1,1,0.73,pu_sandwich_panel,219878.0,-14.71,-9.69,0.0,80.19,24.0,SAFE,False
CAND_00311,SIM_OPT_00311,331.7,4.5,0.075,0.075,1,0.83,dense_concrete,211514.0,-15.8,-11.24,0.0,43.04,24.0,SAFE,False
CAND_00312,SIM_OPT_00312,180.0,4.5,0.025,0.1,1,0.7,stone_masonry,202044.0,-15.49,-10.0,0.0,98.96,24.0,SAFE,False
CAND_00313,SIM_OPT_00313,195.0,2.0,0.025,0.0,0,0.61,rammed_earth,133891.0,-20.66,-14.93,0.0,167.52,24.0,SAFE,False
CAND_00314,SIM_OPT_00314,180.0,6.0,0.05,0.1,1,0.4,dense_concrete,194149.0,-12.86,-6.93,0.0,71.62,24.0,SAFE,False
CAND_00315,SIM_OPT_00315,150.0,4.5,0.025,0.05,0,0.79,dense_concrete,201381.0,-18.98,-11.75,0.0,100.44,24.0,SAFE,False
CAND_00316,SIM_OPT_00316,150.0,3.0,0.0,0.025,1,0.85,rammed_earth,135707.0,-17.82,-12.77,0.0,201.4,24.0,SAFE,False
CAND_00317,SIM_OPT_00317,150.0,3.0,0.025,0.1,0,0.72,dense_concrete,225332.0,-19.91,-13.57,0.0,109.1,24.0,SAFE,False
CAND_00318,SIM_OPT_00318,210.0,2.0,0.0,0.025,0,0.58,stone_masonry,104120.0,-21.48,-15.28,0.0,203.89,24.0,SAFE,False
CAND_00319,SIM_OPT_00319,195.0,3.0,0.0,0.025,1,0.55,mud_brick,129475.0,-17.83,-12.78,0.0,227.96,24.0,SAFE,False
CAND_00320,SIM_OPT_00320,165.0,3.0,0.025,0.1,1,0.55,pu_sandwich_panel,187136.0,-15.85,-11.27,0.0,74.97,24.0,SAFE,False
CAND_00321,SIM_OPT_00321,150.0,4.5,0.075,0.05,1,0.66,pu_sandwich_panel,250878.0,-13.68,-9.12,0.0,69.27,24.0,SAFE,False
CAND_00322,SIM_OPT_00322,165.0,0.0,0.0,0.0,0,0.73,rammed_earth,128761.0,-21.5,-15.5,0.0,269.32,24.0,SAFE,False
CAND_00323,SIM_OPT_00323,35.2,4.5,0.05,0.1,0,0.32,stone_masonry,240655.0,-20.03,-13.26,0.0,57.88,24.0,SAFE,False
CAND_00324,SIM_OPT_00324,180.0,4.5,0.05,0.05,0,0.82,stone_masonry,219685.0,-17.77,-10.99,0.0,92.98,24.0,SAFE,False
CAND_00325,SIM_OPT_00325,150.0,3.0,0.0,0.025,0,0.53,mud_brick,108502.0,-21.21,-14.41,0.0,202.07,24.0,SAFE,False
CAND_00326,SIM_OPT_00326,150.0,6.0,0.025,0.1,0,0.55,pu_sandwich_panel,238631.0,-18.13,-9.99,0.0,98.76,24.0,SAFE,False
CAND_00327,SIM_OPT_00327,180.0,3.0,0.075,0.05,1,0.46,dense_concrete,211448.0,-12.84,-9.18,0.0,41.55,24.0,SAFE,False
CAND_00328,SIM_OPT_00328,165.0,4.5,0.075,0.05,0,0.42,stone_masonry,189633.0,-16.77,-10.46,0.0,79.75,24.0,SAFE,False
CAND_00329,SIM_OPT_00329,150.0,2.0,0.0,0.025,0,0.72,stone_masonry,138165.0,-21.47,-15.27,0.0,200.43,24.0,SAFE,False
CAND_00330,SIM_OPT_00330,180.0,3.0,0.025,0.075,0,0.24,stone_masonry,194449.0,-19.23,-12.89,0.0,85.98,24.0,SAFE,False
CAND_00331,SIM_OPT_00331,195.0,4.5,0.075,0.075,1,0.21,dense_concrete,211160.0,-13.6,-9.04,0.0,75.36,24.0,SAFE,False
CAND_00332,SIM_OPT_00332,195.0,3.0,0.025,0.0,0,0.34,stone_masonry,119972.0,-20.27,-13.93,0.0,161.95,24.0,SAFE,False
CAND_00333,SIM_OPT_00333,210.0,4.5,0.025,0.1,1,0.48,pu_sandwich_panel,194904.0,-14.87,-9.38,0.0,67.97,24.0,SAFE,False
CAND_00334,SIM_OPT_00334,195.0,4.5,0.05,0.1,1,0.47,stone_masonry,214957.0,-13.09,-8.06,0.0,54.72,24.0,SAFE,False
CAND_00335,SIM_OPT_00335,150.0,2.0,0.025,0.025,1,0.36,rammed_earth,142486.0,-16.71,-12.72,0.0,77.52,24.0,SAFE,False
CAND_00336,SIM_OPT_00336,150.0,0.0,0.025,0.025,0,0.85,mud_brick,124065.0,-20.88,-15.19,0.0,100.26,24.0,SAFE,False
CAND_00337,SIM_OPT_00337,210.0,6.0,0.1,0.15,1,0.8,stone_masonry,318816.0,-12.04,-7.04,0.0,68.69,24.0,SAFE,False
CAND_00338,SIM_OPT_00338,165.0,3.0,0.05,0.05,1,0.26,dense_concrete,202705.0,-14.25,-10.12,0.0,50.61,24.0,SAFE,False
