simulation_id,hour,outdoor_temperature_C,indoor_temperature_C,wall_conduction_W,roof_conduction_W,floor_conduction_W,glazing_conduction_W,infiltration_heat_loss_W,sky_longwave_loss_W,glazing_solar_gain_W,envelope_solar_gain_W,internal_gain_W,total_heat_loss_W,net_heat_balance_W,rate_of_stored_energy_change_W,energy_balance_error_W,energy_balance_error_pct
SIM_000822,0,-18.0,-15.27,45.0,0.0,0.0,47.5,237.3,0.0,0.0,0.0,100.0,329.8,-229.8,-229.8,0.01,0.003
SIM_000822,1,-20.33,-16.07,49.5,0.0,0.0,74.0,373.5,0.0,0.0,0.0,100.0,497.1,-397.1,-397.1,0.02,0.004
SIM_000822,2,-22.5,-16.98,54.8,0.0,0.0,95.9,487.8,0.0,0.0,0.0,100.0,638.4,-538.4,-538.4,0.02,0.003
SIM_000822,3,-24.36,-17.94,60.9,0.3,0.0,111.4,571.1,0.0,0.0,0.0,100.0,743.5,-643.5,-643.5,0.03,0.004
SIM_000822,4,-25.79,-18.9,67.4,6.2,0.0,119.6,617.0,0.0,0.0,0.0,100.0,810.2,-710.2,-710.2,0.03,0.004
SIM_000822,5,-26.69,-19.77,74.1,14.7,0.0,120.1,621.3,0.0,0.0,0.0,100.0,830.2,-730.2,-730.2,0.03,0.004
SIM_000822,6,-27.0,-20.52,80.5,25.4,0.0,112.6,583.4,0.0,0.0,0.0,100.0,801.9,-701.9,-701.9,0.03,0.004
SIM_000822,7,-26.69,-21.0,87.4,39.2,0.0,98.8,511.1,0.0,27.4,248.2,100.0,736.5,-609.1,-609.1,0.02,0.003
SIM_000822,8,-25.79,-20.52,95.7,65.7,0.0,91.5,471.9,0.0,345.6,20544.7,100.0,724.9,-279.3,-279.3,0.01,0.001
SIM_000822,9,-24.36,-19.53,78.9,69.0,133.4,83.8,429.8,0.0,678.6,19143.3,100.0,794.9,-16.3,-16.3,0.0,0.0
SIM_000822,10,-22.5,-18.42,62.7,67.8,511.5,70.9,360.7,0.0,942.0,11488.9,100.0,1073.5,-31.5,-31.5,0.0,0.0
SIM_000822,11,-20.33,-17.39,37.6,78.4,806.8,51.1,257.6,12.7,1104.9,6241.3,100.0,1244.2,-39.3,-39.3,0.0,0.0
SIM_000822,12,-18.0,-16.52,11.7,95.8,1004.9,25.6,128.2,33.4,1151.7,6486.3,100.0,1299.7,-48.1,-48.0,0.0,0.0
SIM_000822,13,-15.67,-15.84,0.0,106.8,1106.7,0.0,0.0,51.5,1077.9,6099.5,100.0,1265.0,-87.2,-87.1,0.0,0.0
SIM_000822,14,-13.5,-15.38,0.0,106.7,1108.2,0.0,0.0,65.7,890.6,5119.2,100.0,1280.6,-290.0,-290.0,0.01,0.001
SIM_000822,15,-11.64,-15.17,0.0,96.0,1013.0,0.0,0.0,75.2,608.0,5008.9,100.0,1184.2,-476.2,-476.2,0.02,0.002
SIM_000822,16,-10.21,-15.17,0.0,77.4,844.9,0.0,0.0,77.4,266.7,4017.6,100.0,999.8,-633.1,-633.1,0.02,0.002
SIM_000822,17,-9.31,-15.12,0.0,58.1,677.0,0.0,0.0,58.1,0.0,0.0,100.0,793.2,-693.2,-693.2,0.03,0.004
SIM_000822,18,-9.0,-14.62,6.2,49.8,621.5,0.0,0.0,49.8,0.0,0.0,100.0,727.3,-627.3,-627.3,0.02,0.003
SIM_000822,19,-9.31,-14.24,18.8,40.7,534.4,0.0,0.0,40.7,0.0,0.0,100.0,634.6,-534.6,-534.6,0.02,0.003
SIM_000822,20,-10.21,-14.02,27.6,31.1,419.2,0.0,0.0,31.1,0.0,0.0,100.0,509.1,-409.1,-409.1,0.02,0.004
SIM_000822,21,-11.64,-14.0,34.2,21.6,278.2,0.0,0.0,21.6,0.0,0.0,100.0,355.6,-255.6,-255.6,0.01,0.003
SIM_000822,22,-13.5,-14.2,38.2,12.8,117.5,0.0,0.0,2.8,0.0,0.0,100.0,171.3,-71.3,-71.3,0.0,0.0
SIM_000822,23,-15.67,-14.63,41.4,5.4,0.0,18.0,89.3,0.0,0.0,0.0,100.0,154.2,-54.2,-54.2,0.0,0.0
SIM_000823,0,-19.0,-13.55,79.2,60.1,207.8,34.8,335.0,0.0,0.0,0.0,700.0,716.9,-16.9,-16.9,0.0,0.0
SIM_000823,1,-21.07,-14.52,48.9,57.5,168.6,41.9,406.4,0.0,0.0,0.0,700.0,723.2,-23.2,-23.2,0.0,0.0
SIM_000823,2,-23.0,-15.65,21.0,57.0,143.6,47.0,459.5,0.0,0.0,0.0,700.0,728.1,-28.1,-28.1,0.0,0.0
SIM_000823,3,-24.66,-16.86,0.0,59.0,134.5,49.8,490.4,0.0,0.0,0.0,700.0,733.7,-33.7,-33.7,0.0,0.0
SIM_000823,4,-25.93,-18.09,0.0,63.5,142.5,50.1,495.9,0.0,0.0,0.0,700.0,751.9,-51.9,-51.9,0.0,0.0
SIM_000823,5,-26.73,-19.23,0.0,70.4,166.7,47.9,475.4,0.0,0.0,0.0,700.0,760.4,-60.4,-60.4,0.0,0.0
SIM_000823,6,-27.0,-20.36,0.0,72.8,167.8,101.9,421.6,0.0,0.0,0.0,700.0,764.2,-64.2,-64.2,0.0,0.0
SIM_000823,7,-26.73,-21.1,0.0,84.7,230.7,86.4,357.0,0.0,8.7,168.9,700.0,758.8,-50.1,-50.1,0.0,0.0
SIM_000823,8,-25.93,-21.32,0.2,104.7,372.6,70.8,291.6,0.0,125.9,3628.5,700.0,839.9,-14.0,-14.0,0.0,0.0
SIM_000823,9,-24.66,-21.18,34.8,117.1,526.0,53.4,219.1,0.0,245.4,5662.1,700.0,950.5,-5.1,-5.1,0.0,0.0
SIM_000823,10,-23.0,-20.74,70.3,125.2,665.1,34.6,141.0,4.3,339.7,6804.3,700.0,1040.4,-0.8,-0.7,0.0,0.0
SIM_000823,11,-21.07,-20.07,104.0,130.1,775.4,15.3,61.9,46.3,398.1,7444.3,700.0,1132.9,-34.8,-34.8,0.0,0.0
SIM_000823,12,-19.0,-19.21,133.9,130.6,849.2,0.0,0.0,83.7,415.8,7773.0,700.0,1197.3,-81.5,-81.5,0.0,0.0
SIM_000823,13,-16.93,-18.23,158.4,125.9,881.5,0.0,0.0,114.1,390.4,7302.4,700.0,1279.8,-189.4,-189.4,0.01,0.001
SIM_000823,14,-15.0,-17.2,176.3,117.3,870.3,0.0,0.0,117.3,324.9,6084.4,700.0,1281.2,-256.3,-256.3,0.01,0.001
SIM_000823,15,-13.34,-16.18,187.1,106.2,817.0,0.0,0.0,106.2,225.1,4352.6,700.0,1216.4,-291.3,-291.3,0.01,0.001
SIM_000823,16,-12.07,-15.24,190.6,94.4,727.6,0.0,0.0,94.4,102.7,2147.4,700.0,1107.0,-304.3,-304.3,0.01,0.001
SIM_000823,17,-11.27,-14.38,190.4,86.2,630.1,0.0,0.0,86.2,0.0,0.0,700.0,992.9,-292.9,-292.9,0.01,0.001
SIM_000823,18,-11.0,-13.52,192.3,85.4,565.0,0.0,0.0,85.4,0.0,0.0,700.0,928.0,-228.0,-228.0,0.01,0.001
SIM_000823,19,-11.27,-12.81,189.8,84.2,508.6,0.0,0.0,83.5,0.0,0.0,700.0,866.2,-166.2,-166.2,0.01,0.001
SIM_000823,20,-12.07,-12.36,179.4,80.6,446.2,0.0,0.0,45.5,0.0,0.0,700.0,751.7,-51.7,-51.7,0.0,0.0
SIM_000823,21,-13.34,-12.2,161.6,75.4,381.4,7.3,68.3,2.9,0.0,0.0,700.0,697.0,3.0,3.0,0.0,0.0
SIM_000823,22,-15.0,-12.36,137.7,69.7,317.6,16.9,159.9,0.0,0.0,0.0,700.0,701.7,-1.7,-1.7,0.0,0.0
SIM_000823,23,-16.93,-12.82,109.5,64.3,258.5,26.3,250.9,0.0,0.0,0.0,700.0,709.5,-9.5,-9.5,0.0,0.0
SIM_000824,0,-37.0,-31.02,435.2,23.2,312.3,74.7,577.4,0.0,0.0,0.0,1400.0,1422.8,-22.8,-22.8,0.0,0.0
SIM_000824,1,-38.94,-32.34,450.4,4.4,248.5,82.4,642.3,0.0,0.0,0.0,1400.0,1428.0,-28.0,-28.0,0.0,0.0
SIM_000824,2,-40.75,-33.75,459.2,0.0,210.5,87.3,686.2,0.0,0.0,0.0,1400.0,1443.3,-43.3,-43.3,0.0,0.0
SIM_000824,3,-42.3,-35.16,461.1,0.0,202.1,89.1,704.7,0.0,0.0,0.0,1400.0,1457.0,-57.0,-57.0,0.0,0.0
SIM_000824,4,-43.5,-36.48,456.0,0.0,223.1,87.7,697.0,0.0,0.0,0.0,1400.0,1463.8,-63.8,-63.8,0.0,0.0
SIM_000824,5,-44.24,-37.6,444.0,0.0,274.8,82.9,661.0,0.0,0.0,0.0,1400.0,1462.7,-62.7,-62.7,0.0,0.0
SIM_000824,6,-44.5,-38.9,412.0,0.0,223.2,269.1,558.0,0.0,0.0,0.0,1400.0,1462.3,-62.3,-62.3,0.0,0.0
SIM_000824,7,-44.24,-39.35,383.6,0.0,360.4,234.8,486.5,0.0,23.9,178.9,1400.0,1465.3,-41.4,-41.4,0.0,0.0
SIM_000824,8,-43.5,-37.69,191.8,30.8,1036.2,279.3,576.8,0.0,470.1,21332.8,1400.0,2114.9,-244.8,-244.8,0.02,0.001
SIM_000824,9,-42.3,-36.04,55.8,62.7,1542.1,300.9,618.0,0.0,950.6,20655.7,1400.0,2579.5,-228.9,-228.9,0.01,0.0
SIM_000824,10,-40.75,-34.45,0.0,82.8,1896.9,302.6,617.5,0.0,1333.2,13135.5,1400.0,2899.8,-166.5,-166.6,0.01,0.0
SIM_000824,11,-38.94,-32.88,0.0,98.4,2137.2,291.0,589.2,7.2,1571.6,7362.6,1400.0,3123.0,-151.4,-151.4,0.01,0.0
SIM_000824,12,-37.0,-31.34,0.0,114.7,2280.9,271.8,545.8,13.3,1642.5,7672.1,1400.0,3226.6,-184.1,-184.1,0.01,0.0
SIM_000824,13,-35.06,-30.14,0.0,125.3,2255.7,236.2,470.5,18.0,1539.5,7223.0,1400.0,3105.7,-166.2,-166.2,0.01,0.0
SIM_000824,14,-33.25,-29.38,0.0,128.8,2066.9,186.1,367.8,21.0,1272.6,6057.9,1400.0,2770.6,-98.0,-98.0,0.01,0.0
SIM_000824,15,-31.7,-28.85,16.7,130.1,1808.6,136.9,268.9,22.2,867.5,5588.1,1400.0,2383.5,-116.0,-116.0,0.01,0.0
SIM_000824,16,-30.5,-28.82,135.8,120.2,1425.4,80.8,158.0,21.5,377.6,4173.8,1400.0,1941.7,-164.1,-164.1,0.01,0.001
SIM_000824,17,-29.76,-29.29,277.5,99.8,941.5,22.4,43.6,18.9,0.0,0.0,1400.0,1403.7,-3.7,-3.7,0.0,0.0
SIM_000824,18,-29.5,-28.63,296.4,110.6,883.9,10.8,81.0,14.4,0.0,0.0,1400.0,1397.2,2.8,2.8,0.0,0.0
SIM_000824,19,-29.76,-28.23,315.3,106.9,803.3,19.1,143.0,7.8,0.0,0.0,1400.0,1395.4,4.6,4.6,0.0,0.0
SIM_000824,20,-30.5,-28.14,338.5,96.5,707.9,29.4,221.5,0.0,0.0,0.0,1400.0,1393.9,6.1,6.1,0.0,0.0
SIM_000824,21,-31.7,-28.39,364.5,81.4,602.1,41.3,312.0,0.0,0.0,0.0,1400.0,1401.3,-1.3,-1.3,0.0,0.0
SIM_000824,22,-33.25,-28.98,390.5,63.2,496.3,53.3,405.5,0.0,0.0,0.0,1400.0,1408.9,-8.9,-8.9,0.0,0.0
SIM_000824,23,-35.06,-29.87,414.8,43.3,397.0,64.7,496.4,0.0,0.0,0.0,1400.0,1416.2,-16.2,-16.2,0.0,0.0
SIM_000825,0,-28.0,-23.81,630.1,102.3,205.6,28.1,33.7,0.0,0.0,0.0,1000.0,999.8,0.2,0.2,0.0,0.0
SIM_000825,1,-29.68,-23.91,551.8,133.4,231.3,38.7,46.8,0.0,0.0,0.0,1000.0,1001.9,-1.9,-1.9,0.0,0.0
SIM_000825,2,-31.25,-24.09,463.8,160.7,273.0,48.0,58.5,0.0,0.0,0.0,1000.0,1004.0,-4.0,-4.0,0.0,0.0
SIM_000825,3,-32.6,-24.33,372.7,182.4,327.5,55.5,67.9,0.0,0.0,0.0,1000.0,1005.9,-5.9,-5.9,0.0,0.0
SIM_000825,4,-33.63,-24.64,285.6,196.6,390.8,60.3,74.2,0.0,0.0,0.0,1000.0,1007.5,-7.5,-7.5,0.0,0.0
SIM_000825,5,-34.28,-24.97,208.7,202.6,458.0,62.4,77.0,0.0,0.0,0.0,1000.0,1008.7,-8.7,-8.7,0.0,0.0
SIM_000825,6,-34.5,-25.45,100.8,197.3,490.7,145.8,74.9,0.0,0.0,0.0,1000.0,1009.5,-9.5,-9.5,0.0,0.0
SIM_000825,7,-34.28,-25.78,74.7,185.0,559.9,136.9,70.3,0.0,17.5,270.0,1000.0,1026.8,-9.3,-9.3,0.0,0.0
SIM_000825,8,-33.63,-25.46,333.1,0.0,801.1,131.6,67.4,0.0,279.1,20769.9,1000.0,1333.2,-54.1,-54.1,0.0,0.0
SIM_000825,9,-32.6,-25.32,490.0,0.0,938.2,117.2,59.8,0.0,554.1,20932.4,1000.0,1605.2,-51.1,-51.1,0.0,0.0
SIM_000825,10,-31.25,-25.28,592.1,32.1,1006.7,96.1,48.7,0.0,771.3,14931.2,1000.0,1775.7,-4.4,-4.4,0.0,0.0
SIM_000825,11,-29.68,-25.23,680.5,79.9,1040.0,71.6,36.1,0.7,906.1,10468.2,1000.0,1908.8,-2.7,-2.7,0.0,0.0
SIM_000825,12,-28.0,-25.12,771.5,52.0,1051.3,46.4,23.2,15.7,945.3,10903.6,1000.0,1960.0,-14.8,-14.7,0.0,0.0
SIM_000825,13,-26.32,-25.03,819.2,21.7,1010.6,20.7,10.3,21.7,885.5,10240.8,1000.0,1904.1,-18.7,-18.6,0.0,0.0
SIM_000825,14,-24.75,-25.0,819.9,0.0,919.3,0.0,0.0,0.0,732.1,8536.8,1000.0,1739.2,-7.2,-7.1,0.0,0.0
SIM_000825,15,-23.4,-25.02,776.3,0.0,784.8,0.0,0.0,0.0,499.8,7474.9,1000.0,1561.0,-61.3,-61.2,0.0,0.0
SIM_000825,16,-22.37,-25.08,699.2,0.0,620.7,0.0,0.0,0.0,218.3,5244.1,1000.0,1319.9,-101.7,-101.6,0.0,0.0
SIM_000825,17,-21.72,-25.06,645.1,0.0,473.9,0.0,0.0,0.0,0.0,0.0,1000.0,1119.0,-119.0,-119.0,0.0,0.0
SIM_000825,18,-21.5,-24.78,683.9,0.0,400.3,0.0,0.0,0.0,0.0,0.0,1000.0,1084.2,-84.2,-84.2,0.0,0.0
SIM_000825,19,-21.72,-24.47,725.3,0.0,340.9,0.0,0.0,0.0,0.0,0.0,1000.0,1066.2,-66.2,-66.2,0.0,0.0
SIM_000825,20,-22.37,-24.19,748.6,0.0,286.9,0.0,0.0,0.0,0.0,0.0,1000.0,1035.5,-35.5,-35.5,0.0,0.0
SIM_000825,21,-23.4,-23.98,750.7,8.7,243.3,0.0,0.0,8.7,0.0,0.0,1000.0,1011.5,-11.5,-11.5,0.0,0.0
SIM_000825,22,-24.75,-23.83,729.9,38.1,214.4,6.2,7.3,0.0,0.0,0.0,1000.0,995.9,4.1,4.1,0.0,0.0
SIM_000825,23,-26.32,-23.76,686.8,70.3,203.0,17.2,20.5,0.0,0.0,0.0,1000.0,997.8,2.2,2.2,0.0,0.0
SIM_000826,0,-25.0,-21.17,137.3,65.9,26.9,30.0,43.5,0.0,0.0,0.0,300.0,303.5,-3.5,-3.5,0.0,0.0
SIM_000826,1,-26.81,-21.52,71.7,83.7,50.6,41.5,60.5,0.0,0.0,0.0,300.0,308.1,-8.1,-8.1,0.0,0.0
SIM_000826,2,-28.5,-21.99,18.2,98.4,80.7,51.0,74.9,0.0,0.0,0.0,300.0,323.2,-23.2,-23.2,0.0,0.0
SIM_000826,3,-29.95,-22.58,0.0,108.7,114.1,57.7,85.4,0.0,0.0,0.0,300.0,366.0,-66.0,-66.0,0.0,0.0
SIM_000826,4,-31.06,-23.24,0.0,114.0,147.7,61.2,91.0,0.0,0.0,0.0,300.0,413.9,-113.9,-113.9,0.0,0.0
SIM_000826,5,-31.76,-23.94,0.0,113.7,178.2,61.3,91.3,0.0,0.0,0.0,300.0,444.5,-144.5,-144.5,0.01,0.002
SIM_000826,6,-32.0,-24.93,0.0,103.8,149.3,213.1,82.6,0.0,0.0,0.0,300.0,548.7,-248.7,-248.7,0.01,0.002
SIM_000826,7,-31.76,-25.56,0.0,92.5,175.9,187.0,72.4,0.0,13.6,179.6,300.0,527.9,-214.3,-214.3,0.01,0.002
SIM_000826,8,-31.06,-25.36,85.3,0.0,326.5,171.9,66.4,0.0,280.7,15095.1,300.0,650.1,-69.4,-69.4,0.0,0.0
SIM_000826,9,-29.95,-25.13,296.6,0.0,433.8,145.2,55.8,0.0,569.7,16297.0,300.0,931.4,-61.7,-61.7,0.0,0.0
SIM_000826,10,-28.5,-24.85,441.9,0.0,508.7,110.0,42.0,0.0,799.6,12768.3,300.0,1102.6,-3.0,-3.0,0.0,0.0
SIM_000826,11,-26.81,-24.46,547.5,34.8,559.7,70.8,26.9,7.2,943.0,9839.3,300.0,1246.8,-3.9,-3.8,0.0,0.0
SIM_000826,12,-25.0,-23.97,628.1,19.9,588.2,31.0,11.7,17.0,985.7,10272.1,300.0,1295.9,-10.2,-10.2,0.0,0.0
SIM_000826,13,-23.19,-23.51,649.5,4.0,574.2,0.0,0.0,4.0,923.8,9646.7,300.0,1231.8,-8.0,-8.0,0.0,0.0
SIM_000826,14,-21.5,-23.11,611.8,0.0,517.8,0.0,0.0,0.0,762.9,8016.2,300.0,1129.6,-66.7,-66.7,0.0,0.0
SIM_000826,15,-20.05,-22.83,522.8,0.0,422.9,0.0,0.0,0.0,519.1,6888.6,300.0,945.6,-126.6,-126.5,0.0,0.0
SIM_000826,16,-18.94,-22.65,397.8,0.0,300.5,0.0,0.0,0.0,224.6,4670.0,300.0,698.3,-173.7,-173.7,0.01,0.001
SIM_000826,17,-18.24,-22.42,302.3,0.0,191.7,0.0,0.0,0.0,0.0,0.0,300.0,494.0,-194.0,-194.0,0.01,0.002
SIM_000826,18,-18.0,-22.04,277.5,0.0,119.9,0.0,0.0,0.0,0.0,0.0,300.0,397.5,-97.5,-97.5,0.0,0.0
SIM_000826,19,-18.24,-21.6,299.6,0.0,78.0,0.0,0.0,0.0,0.0,0.0,300.0,377.6,-77.6,-77.6,0.0,0.0
SIM_000826,20,-18.94,-21.25,303.8,0.0,42.9,0.0,0.0,0.0,0.0,0.0,300.0,346.7,-46.7,-46.7,0.0,0.0
SIM_000826,21,-20.05,-21.02,287.4,7.2,19.6,0.0,0.0,6.0,0.0,0.0,300.0,320.1,-20.1,-20.1,0.0,0.0
SIM_000826,22,-21.5,-20.92,251.4,26.2,9.5,4.5,6.5,0.0,0.0,0.0,300.0,298.0,2.0,2.0,0.0,0.0
SIM_000826,23,-23.19,-20.97,199.6,46.3,12.5,17.4,25.0,0.0,0.0,0.0,300.0,300.7,-0.7,-0.7,0.0,0.0
SIM_000827,0,-45.0,-40.01,51.6,67.1,130.9,6.0,349.6,0.0,0.0,0.0,600.0,605.2,-5.2,-5.2,0.0,0.0
SIM_000827,1,-46.81,-40.82,31.4,77.9,68.4,7.2,423.0,0.0,0.0,0.0,600.0,607.8,-7.8,-7.8,0.0,0.0
SIM_000827,2,-48.5,-41.74,13.4,86.3,22.5,8.1,480.9,0.0,0.0,0.0,600.0,611.2,-11.2,-11.2,0.0,0.0
SIM_000827,3,-49.95,-42.71,2.7,91.5,0.0,8.7,518.6,0.0,0.0,0.0,600.0,621.5,-21.5,-21.5,0.0,0.0
SIM_000827,4,-51.06,-43.66,0.0,93.4,0.0,8.9,532.9,0.0,0.0,0.0,600.0,635.2,-35.2,-35.2,0.0,0.0
SIM_000827,5,-51.76,-44.52,0.0,91.7,11.1,8.7,522.7,0.0,0.0,0.0,600.0,634.2,-34.2,-34.2,0.0,0.0
SIM_000827,6,-52.0,-45.28,0.0,86.1,43.2,19.4,485.9,0.0,0.0,0.0,600.0,634.5,-34.5,-34.5,0.0,0.0
SIM_000827,7,-51.76,-45.81,0.0,78.0,101.5,17.2,429.7,0.0,0.0,0.0,600.0,626.4,-26.4,-26.4,0.0,0.0
SIM_000827,8,-51.06,-45.53,17.3,0.0,296.2,16.0,398.3,0.0,45.2,17661.6,600.0,727.8,-82.6,-82.6,0.0,0.0
SIM_000827,9,-49.95,-45.36,35.8,0.0,408.9,13.2,328.5,0.0,97.3,18828.0,600.0,786.4,-89.1,-89.1,0.0,0.0
SIM_000827,10,-48.5,-45.19,47.5,0.0,477.7,9.6,235.9,0.0,139.2,14169.9,600.0,770.7,-31.5,-31.5,0.0,0.0
SIM_000827,11,-46.81,-44.82,58.3,21.6,538.3,5.7,140.2,6.8,165.6,9524.4,600.0,770.9,-5.4,-5.3,0.0,0.0
SIM_000827,12,-45.0,-44.15,74.0,14.1,618.1,2.5,59.7,14.1,174.0,9993.7,600.0,782.6,-8.5,-8.6,0.0,0.0
SIM_000827,13,-43.19,-43.35,87.4,3.6,676.2,0.0,0.0,3.6,163.7,9418.1,600.0,770.8,-7.1,-7.1,0.0,0.0
SIM_000827,14,-41.5,-42.51,97.8,0.0,705.2,0.0,0.0,0.0,135.6,7854.7,600.0,803.0,-67.4,-67.4,0.0,0.0
SIM_000827,15,-40.05,-41.68,104.8,0.0,703.5,0.0,0.0,0.0,92.5,7152.2,600.0,808.3,-115.8,-115.8,0.0,0.0
SIM_000827,16,-38.94,-40.92,108.2,0.0,673.0,0.0,0.0,0.0,39.9,5254.1,600.0,781.2,-141.3,-141.3,0.0,0.0
SIM_000827,17,-38.24,-40.21,109.3,0.0,627.4,0.0,0.0,0.0,0.0,0.0,600.0,736.6,-136.6,-136.6,0.0,0.0
SIM_000827,18,-38.0,-39.53,112.3,0.0,586.2,0.0,0.0,0.0,0.0,0.0,600.0,698.5,-98.5,-98.5,0.0,0.0
SIM_000827,19,-38.24,-39.03,113.6,5.2,527.6,0.0,0.0,5.2,0.0,0.0,600.0,651.6,-51.6,-51.6,0.0,0.0
SIM_000827,20,-38.94,-38.75,110.5,15.6,454.7,0.2,12.8,13.0,0.0,0.0,600.0,606.9,-6.9,-6.9,0.0,0.0
SIM_000827,21,-40.05,-38.71,102.0,27.8,373.4,1.6,91.6,2.8,0.0,0.0,600.0,599.3,0.7,0.7,0.0,0.0
SIM_000827,22,-41.5,-38.92,88.6,41.2,288.6,3.1,177.9,0.0,0.0,0.0,600.0,599.3,0.7,0.7,0.0,0.0
SIM_000827,23,-43.19,-39.36,71.2,54.6,205.9,4.6,266.0,0.0,0.0,0.0,600.0,602.3,-2.3,-2.3,0.0,0.0
SIM_000828,0,-14.0,-12.24,151.5,0.0,0.0,12.1,37.2,0.0,0.0,0.0,100.0,200.9,-100.9,-100.9,0.0,0.0
SIM_000828,1,-15.55,-12.42,85.9,0.0,0.0,21.6,66.6,0.0,0.0,0.0,100.0,174.1,-74.1,-74.1,0.0,0.0
SIM_000828,2,-17.0,-12.66,30.5,7.6,0.0,29.9,92.8,0.0,0.0,0.0,100.0,160.7,-60.7,-60.7,0.0,0.0
SIM_000828,3,-18.24,-12.96,0.0,22.5,0.0,36.4,113.5,0.0,0.0,0.0,100.0,172.4,-72.4,-72.4,0.0,0.0
SIM_000828,4,-19.2,-13.28,0.0,42.0,33.2,40.8,127.6,0.0,0.0,0.0,100.0,243.5,-143.5,-143.5,0.0,0.0
SIM_000828,5,-19.8,-13.62,0.0,65.1,70.8,42.6,133.5,0.0,0.0,0.0,100.0,311.9,-211.9,-211.9,0.0,0.0
SIM_000828,6,-20.0,-13.95,0.0,90.4,105.5,41.7,130.8,0.0,0.0,0.0,100.0,368.4,-268.4,-268.4,0.0,0.0
SIM_000828,7,-19.8,-14.25,0.0,116.4,134.7,38.2,119.9,0.0,0.0,0.0,100.0,409.2,-309.2,-309.2,0.0,0.0
SIM_000828,8,-19.2,-14.31,0.0,156.7,177.4,33.7,105.5,0.0,91.1,10491.4,100.0,473.3,-282.3,-282.2,0.0,0.0
SIM_000828,9,-18.24,-14.11,0.0,160.9,229.9,28.5,88.8,0.0,216.7,12733.1,100.0,507.9,-191.3,-191.2,0.0,0.0
SIM_000828,10,-17.0,-13.78,0.0,132.8,274.8,22.1,68.8,0.0,321.8,10406.9,100.0,498.5,-76.7,-76.7,0.0,0.0
SIM_000828,11,-15.55,-13.47,28.9,111.5,296.6,14.3,44.2,32.0,391.3,7006.1,100.0,527.6,-36.3,-36.3,0.0,0.0
SIM_000828,12,-14.0,-13.25,92.8,114.1,288.4,5.2,15.9,71.4,417.6,7461.4,100.0,587.9,-70.3,-70.3,0.0,0.0
SIM_000828,13,-12.45,-13.1,137.0,122.4,255.5,0.0,0.0,105.3,398.2,7124.7,100.0,620.2,-122.0,-122.0,0.0,0.0
SIM_000828,14,-11.0,-13.01,163.6,120.5,204.8,0.0,0.0,120.5,334.9,6026.6,100.0,609.3,-174.4,-174.4,0.0,0.0
SIM_000828,15,-9.76,-12.97,174.8,104.6,141.5,0.0,0.0,104.6,234.5,5712.3,100.0,525.4,-190.9,-190.9,0.0,0.0
SIM_000828,16,-8.8,-12.95,173.6,77.2,71.5,0.0,0.0,77.2,110.4,4734.5,100.0,399.5,-189.1,-189.1,0.0,0.0
SIM_000828,17,-8.2,-12.91,175.0,48.3,5.9,0.0,0.0,48.3,2.4,510.3,100.0,277.6,-175.2,-175.2,0.0,0.0
SIM_000828,18,-8.0,-12.66,218.6,39.9,0.0,0.0,0.0,39.9,0.0,0.0,100.0,298.4,-198.4,-198.4,0.0,0.0
SIM_000828,19,-8.2,-12.44,248.8,30.5,0.0,0.0,0.0,30.5,0.0,0.0,100.0,309.8,-209.8,-209.8,0.0,0.0
SIM_000828,20,-8.8,-12.25,262.5,20.1,0.0,0.0,0.0,20.1,0.0,0.0,100.0,302.8,-202.8,-202.8,0.0,0.0
SIM_000828,21,-9.76,-12.12,258.7,10.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,278.7,-178.7,-178.7,0.0,0.0
SIM_000828,22,-11.0,-12.06,237.4,1.7,0.0,0.0,0.0,0.0,0.0,0.0,100.0,239.0,-139.0,-139.0,0.0,0.0
SIM_000828,23,-12.45,-12.09,199.0,0.0,0.0,2.5,7.6,0.0,0.0,0.0,100.0,209.1,-109.1,-109.1,0.0,0.0
SIM_000829,0,-14.0,-6.7,206.4,55.7,542.9,50.1,449.9,0.0,0.0,0.0,1300.0,1304.9,-4.9,-4.9,0.0,0.0
SIM_000829,1,-15.81,-7.24,164.9,58.8,494.2,58.8,532.0,0.0,0.0,0.0,1300.0,1308.7,-8.7,-8.7,0.0,0.0
SIM_000829,2,-17.5,-7.9,125.2,62.0,459.0,65.9,599.9,0.0,0.0,0.0,1300.0,1311.9,-11.9,-11.9,0.0,0.0
SIM_000829,3,-18.95,-8.63,90.2,65.3,440.1,70.8,648.1,0.0,0.0,0.0,1300.0,1314.5,-14.5,-14.5,0.0,0.0
SIM_000829,4,-20.06,-9.4,62.7,68.3,439.1,73.1,672.8,0.0,0.0,0.0,1300.0,1316.1,-16.1,-16.1,0.0,0.0
SIM_000829,5,-20.76,-10.14,44.9,70.9,456.0,72.9,672.0,0.0,0.0,0.0,1300.0,1316.6,-16.6,-16.6,0.0,0.0
SIM_000829,6,-21.0,-11.04,19.5,69.3,433.3,164.0,630.8,0.0,0.0,0.0,1300.0,1316.8,-16.8,-16.8,0.0,0.0
SIM_000829,7,-20.76,-11.61,29.3,71.7,483.7,150.7,579.2,0.0,0.0,0.0,1300.0,1314.6,-14.6,-14.6,0.0,0.0
